idx,src,dst,time,label,ext_roll
58313,311,1266,111.56747,3,0
58314,127,1286,111.567604,5,0
58315,648,1418,111.56875,1,0
58316,311,1482,111.56896,4,0
58317,311,1025,111.5709,5,0
58318,311,955,111.5709,4,0
58319,311,1121,111.570915,5,0
58320,311,1131,111.570915,4,0
58321,311,999,111.570915,5,0
58322,311,1426,111.570915,4,0
58323,311,1565,111.570915,3,0
58324,311,1129,111.57123,3,0
58325,311,1436,111.571236,4,0
58326,311,951,111.571236,4,0
58327,311,1159,111.57166,5,0
58328,311,2164,111.57166,4,0
58329,311,1041,111.57166,5,0
58330,311,1007,111.57166,5,0
58331,311,1077,111.57166,5,0
58332,311,1152,111.57166,2,0
58333,311,1690,111.57166,3,0
58334,127,1229,111.57193,1,0
58335,311,1428,111.57208,1,0
58336,311,1138,111.57208,4,0
58337,311,1154,111.57208,3,0
58338,311,965,111.57208,4,0
58339,311,1070,111.57208,4,0
58340,311,1117,111.57208,5,0
58341,311,1261,111.57244,5,0
58342,311,1116,111.57244,5,0
58343,311,974,111.57246,4,0
58344,311,1547,111.57246,3,0
58345,311,1001,111.57246,3,0
58346,311,966,111.57246,3,0
58347,311,1423,111.57272,4,0
58348,311,1439,111.57272,5,0
58349,311,1437,111.57272,4,0
58350,311,2059,111.57307,3,0
58351,311,1022,111.57307,4,0
58352,311,1594,111.57307,4,0
58353,311,1635,111.5734,4,0
58354,311,1153,111.5734,5,0
58355,311,1076,111.5734,3,0
58356,311,1882,111.57389,2,0
58357,311,1591,111.57389,4,0
58358,311,1466,111.57389,5,0
58359,311,1145,111.57389,4,0
58360,311,1184,111.5739,3,0
58361,311,1864,111.5739,4,0
58362,311,1124,111.574234,4,0
58363,311,1137,111.574234,4,0
58364,311,1471,111.574234,4,0
58365,311,1115,111.574684,5,0
58366,311,1134,111.5747,4,0
58367,311,1130,111.5747,4,0
58368,311,1123,111.5747,4,0
58369,311,1120,111.5747,5,0
58370,127,1186,111.5747,5,0
58371,311,1910,111.5747,3,0
58372,311,1208,111.57526,5,0
58373,311,1086,111.57526,3,0
58374,311,1493,111.57526,3,0
58375,311,1141,111.57526,3,0
58376,311,1175,111.57526,3,0
58377,311,1026,111.57526,5,0
58378,311,1032,111.57564,5,0
58379,311,1014,111.57564,4,0
58380,311,1535,111.57564,5,0
58381,311,1593,111.575645,3,0
58382,127,1214,111.57588,5,0
58383,127,1171,111.57588,5,0
58384,127,1173,111.57588,5,0
58385,127,993,111.57588,4,0
58386,127,1165,111.57588,5,0
58387,127,1172,111.57589,5,0
58388,127,1170,111.57589,4,0
58389,311,1447,111.57596,4,0
58390,311,1177,111.57596,4,0
58391,311,1469,111.57596,5,0
58392,311,1173,111.57663,5,0
58393,311,1362,111.57663,3,0
58394,311,1376,111.57663,3,0
58395,311,1441,111.57663,4,0
58396,127,1323,111.57685,5,0
58397,127,1393,111.57685,5,0
58398,127,1005,111.57685,5,0
58399,127,1392,111.57685,4,0
58400,311,1113,111.577415,5,0
58401,311,1158,111.577415,4,0
58402,311,982,111.577415,4,0
58403,311,1012,111.577415,5,0
58404,311,1013,111.577415,4,0
58405,311,1605,111.57764,4,0
58406,311,1136,111.5783,5,0
58407,311,1042,111.5783,5,0
58408,311,1642,111.5783,4,0
58409,311,993,111.5783,5,0
58410,311,1597,111.5783,3,0
58411,311,1604,111.5783,3,0
58412,311,1156,111.5783,4,0
58413,311,1627,111.5783,4,0
58414,311,1151,111.578636,4,0
58415,311,1300,111.578636,5,0
58416,311,1119,111.578636,4,0
58417,311,1425,111.578636,4,0
58418,311,1413,111.57905,3,0
58419,311,1019,111.57905,4,0
58420,311,1368,111.57905,2,0
58421,311,971,111.57905,5,0
58422,311,1411,111.57905,4,0
58423,311,1434,111.57938,4,0
58424,311,987,111.57938,3,0
58425,311,1146,111.57976,5,0
58426,311,1648,111.57976,3,0
58427,311,1473,111.57976,3,0
58428,311,1374,111.57976,4,0
58429,311,1454,111.579765,4,0
58430,311,1361,111.579765,4,0
58431,311,1463,111.58034,5,0
58432,311,1721,111.58034,4,0
58433,311,1074,111.580345,3,0
58434,311,1603,111.580345,4,0
58435,311,1029,111.580345,5,0
58436,311,1531,111.58072,4,0
58437,311,1182,111.58072,3,0
58438,311,1645,111.58072,3,0
58439,311,1328,111.58072,5,0
58440,311,1139,111.58119,5,0
58441,311,1009,111.58119,4,0
58442,311,1511,111.58119,5,0
58443,311,1171,111.58119,5,0
58444,311,1122,111.581566,2,0
58445,311,1148,111.581566,5,0
58446,311,1557,111.581566,4,0
58447,311,1040,111.581566,4,0
58448,311,1079,111.581566,5,0
58449,311,1181,111.581566,4,0
58450,311,1111,111.58213,4,0
58451,311,1408,111.58213,4,0
58452,311,1347,111.58213,3,0
58453,311,1598,111.58213,4,0
58454,311,1667,111.58213,4,0
58455,311,1031,111.58264,4,0
58456,311,1461,111.58265,3,0
58457,311,1024,111.58265,3,0
58458,311,1448,111.58265,4,0
58459,311,1672,111.58265,4,0
58460,311,1496,111.58265,3,0
58461,311,1142,111.583046,4,0
58462,311,1458,111.583046,4,0
58463,311,1527,111.583046,3,0
58464,311,1375,111.583046,4,0
58465,311,1993,111.583046,3,0
58466,311,1422,111.583435,5,0
58467,311,1442,111.583435,4,0
58468,311,1126,111.583435,5,0
58469,311,1430,111.583435,4,0
58470,311,1075,111.58377,4,0
58471,311,1894,111.58377,3,0
58472,311,1462,111.58377,3,0
58473,311,1718,111.58413,3,0
58474,311,1366,111.58413,5,0
58475,311,1564,111.58413,4,0
58476,311,1104,111.58413,4,0
58477,311,1622,111.584145,4,0
58478,311,1308,111.584145,4,0
58479,311,1170,111.58457,4,0
58480,311,1147,111.58457,5,0
58481,311,1909,111.58457,4,0
58482,311,1675,111.58457,4,0
58483,311,1299,111.58499,4,0
58484,311,1039,111.58499,5,0
58485,311,2240,111.585,4,0
58486,311,990,111.585,2,0
58487,311,1330,111.585,4,0
58488,311,1358,111.585,3,0
58489,311,1015,111.58537,4,0
58490,311,1582,111.58537,4,0
58491,311,1140,111.58537,4,0
58492,311,1908,111.58537,3,0
58493,311,2160,111.58537,3,0
58494,311,1006,111.58537,3,0
58495,311,1391,111.58574,5,0
58496,311,1386,111.58574,3,0
58497,311,1143,111.58574,4,0
58498,311,1659,111.58574,4,0
58499,311,1020,111.58574,5,0
58500,311,1658,111.58607,2,0
58501,311,1387,111.58607,2,0
58502,311,1505,111.58607,3,0
58503,311,1174,111.58607,4,0
58504,311,1329,111.586075,3,0
58505,311,1310,111.58646,3,0
58506,311,1470,111.58646,4,0
58507,311,1792,111.58647,3,0
58508,311,1392,111.58695,3,0
58509,311,1682,111.58695,4,0
58510,311,1585,111.58695,4,0
58511,311,2422,111.58697,3,0
58512,311,1011,111.58697,1,0
58513,311,1643,111.58729,3,0
58514,311,1359,111.5873,4,0
58515,311,948,111.5873,3,0
58516,311,1739,111.58772,3,0
58517,311,1176,111.58772,4,0
58518,311,1711,111.58772,2,0
58519,311,1346,111.58772,4,0
58520,311,1513,111.58773,4,0
58521,311,1172,111.58773,5,0
58522,311,1884,111.58818,4,0
58523,311,1573,111.58818,5,0
58524,311,1005,111.58818,3,0
58525,311,1521,111.588196,2,0
58526,311,1614,111.58847,3,0
58527,311,1978,111.58847,4,0
58528,311,1444,111.58847,5,0
58529,311,981,111.58847,3,0
58530,648,1070,111.58866,3,0
58531,648,1224,111.58866,3,0
58532,311,994,111.58912,4,0
58533,311,1309,111.58912,5,0
58534,311,1728,111.58912,3,0
58535,311,2165,111.58912,3,0
58536,311,1669,111.58941,3,0
58537,311,1698,111.58941,4,0
58538,311,1360,111.58941,3,0
58539,311,1438,111.58977,4,0
58540,311,1336,111.58977,4,0
58541,311,1570,111.58978,4,0
58542,311,1704,111.58978,3,0
58543,311,1323,111.58978,4,0
58544,311,1335,111.58978,5,0
58545,311,1371,111.59029,4,0
58546,311,1492,111.59029,2,0
58547,311,1588,111.59029,5,0
58548,311,1509,111.5903,4,0
58549,311,1885,111.5903,5,0
58550,311,1566,111.5903,2,0
58551,311,1314,111.59059,5,0
58552,311,1524,111.59059,3,0
58553,648,1066,111.59113,4,0
58554,648,1237,111.59113,3,0
58555,311,1502,111.59117,2,0
58556,311,1084,111.59117,4,0
58557,311,1345,111.59117,4,0
58558,311,1037,111.59117,3,0
58559,311,1666,111.59117,4,0
58560,311,1985,111.59117,3,0
58561,311,1016,111.59117,4,0
58562,311,986,111.59163,4,0
58563,311,1412,111.59163,5,0
58564,311,1519,111.59212,3,0
58565,311,1379,111.59212,3,0
58566,311,1342,111.59212,4,0
58567,311,1889,111.59213,4,0
58568,311,1737,111.59213,4,0
58569,311,1663,111.59256,3,0
58570,311,1989,111.59256,3,0
58571,311,1724,111.59256,2,0
58572,311,1363,111.59287,1,0
58573,311,1984,111.59287,3,0
58574,311,1321,111.59321,5,0
58575,311,1161,111.59321,4,0
58576,311,1169,111.5936,4,0
58577,311,1651,111.5936,5,0
58578,311,1155,111.5936,3,0
58579,311,1394,111.5936,3,0
58580,311,1044,111.5936,4,0
58581,648,1660,111.593925,4,0
58582,311,2175,111.594086,4,0
58583,311,997,111.594086,4,0
58584,311,1034,111.594086,3,0
58585,311,984,111.594086,3,0
58586,311,1887,111.594086,4,0
58587,311,1726,111.594086,3,0
58588,311,1135,111.595116,3,0
58589,311,1453,111.595314,4,0
58590,311,1427,111.59583,4,0
58591,311,1452,111.59583,3,0
58592,648,2201,111.5961,2,0
58593,311,1078,111.596146,4,0
58594,311,1128,111.596146,2,0
58595,311,1678,111.596375,4,0
58596,311,1464,111.59695,4,0
58597,311,2062,111.59714,4,0
58598,648,1311,111.597664,2,0
58599,648,1621,111.598175,3,0
58600,311,1788,111.59854,4,0
58601,311,1165,111.59887,4,0
58602,311,1064,111.59887,4,0
58603,311,1060,111.59887,4,0
58604,648,1699,111.59988,2,0
58605,648,2319,111.60266,2,0
58606,648,1399,111.60266,2,0
58607,648,1783,111.60266,1,0
58608,648,1350,111.60345,4,0
58609,648,1197,111.60345,3,0
58610,648,1046,111.60375,1,0
58611,648,1047,111.60375,1,0
58612,648,1355,111.604256,1,0
58613,648,2280,111.60481,3,0
58614,648,1055,111.60481,2,0
58615,648,1686,111.60481,1,0
58616,648,1821,111.60481,3,0
58617,648,1119,111.606804,4,0
58618,648,1463,111.606804,4,0
58619,648,1115,111.606804,5,0
58620,648,1086,111.612175,4,0
58621,648,1443,111.612175,5,0
58622,648,1134,111.612175,5,0
58623,648,1147,111.612175,5,0
58624,648,1417,111.612175,4,0
58625,648,1328,111.613655,5,0
58626,648,1372,111.613655,4,0
58627,648,1441,111.613655,3,0
58628,648,1014,111.61406,3,0
58629,648,1469,111.61484,3,0
58630,648,1397,111.61484,3,0
58631,648,1087,111.61531,4,0
58632,648,1121,111.61531,4,0
58633,648,1138,111.615776,5,0
58634,648,1041,111.615776,4,0
58635,648,1142,111.615776,4,0
58636,648,1177,111.61578,5,0
58637,648,1261,111.61645,3,0
58638,648,1038,111.61645,3,0
58639,648,1366,111.61727,4,0
58640,648,1427,111.61727,5,0
58641,648,1122,111.61727,4,0
58642,648,1126,111.61727,5,0
58643,648,1605,111.61777,3,0
58644,648,1128,111.61777,5,0
58645,648,1095,111.61777,5,0
58646,648,1422,111.61838,4,0
58647,648,1039,111.61838,5,0
58648,648,1375,111.61838,5,0
58649,648,1470,111.6196,4,0
58650,648,1154,111.6196,4,0
58651,648,1127,111.6196,5,0
58652,648,1123,111.6196,1,0
58653,924,1228,111.651344,4,0
58654,924,1219,111.651344,2,0
58655,924,993,111.651344,5,0
58656,924,1070,111.65195,3,0
58657,924,1226,111.6526,4,0
58658,924,1124,111.65307,3,0
58659,924,944,111.65307,5,0
58660,924,1043,111.653336,4,0
58661,924,1414,111.65423,4,0
58662,671,1198,111.69573,5,0
58663,207,1030,111.823494,4,0
58664,207,2185,111.823494,5,0
58665,207,2226,111.823494,4,0
58666,207,1271,111.8241,2,0
58667,207,1419,111.824455,2,0
58668,207,1167,111.82596,3,0
58669,58,1243,111.8465,4,0
58670,96,1116,112.014824,3,0
58671,96,1130,112.014824,5,0
58672,96,1125,112.014824,4,0
58673,96,1616,112.015625,4,0
58674,96,1427,112.015625,5,0
58675,96,1099,112.015625,4,0
58676,96,1468,112.015625,2,0
58677,96,1032,112.016045,5,0
58678,96,1462,112.016045,4,0
58679,96,993,112.016975,5,0
58680,96,1457,112.016975,4,0
58681,96,1133,112.01699,4,0
58682,96,1117,112.01748,5,0
58683,96,1588,112.01748,5,0
58684,96,951,112.01748,5,0
58685,96,1426,112.01791,5,0
58686,96,1139,112.01791,4,0
58687,96,1366,112.01791,5,0
58688,96,1261,112.01791,5,0
58689,96,1388,112.01835,4,0
58690,96,1417,112.01835,4,0
58691,96,1159,112.01835,4,0
58692,96,966,112.01867,5,0
58693,96,1126,112.01867,4,0
58694,96,1421,112.01867,2,0
58695,96,1138,112.01909,5,0
58696,96,1070,112.01972,5,0
58697,96,985,112.01972,1,0
58698,96,1041,112.01972,5,0
58699,96,1143,112.01974,5,0
58700,96,1034,112.02014,5,0
58701,96,1181,112.02014,4,0
58702,96,1087,112.02014,4,0
58703,96,1177,112.02113,4,0
58704,96,1007,112.02113,5,0
58705,96,999,112.02113,5,0
58706,96,1429,112.02178,3,0
58707,96,1137,112.02178,2,0
58708,96,1141,112.02263,5,0
58709,96,1022,112.02303,4,0
58710,96,1378,112.02303,3,0
58711,96,1030,112.02339,4,0
58712,96,1039,112.02339,4,0
58713,96,944,112.02389,5,0
58714,96,1096,112.02447,4,0
58715,96,1124,112.0252,5,0
58716,96,1208,112.02602,5,0
58717,96,1026,112.02602,3,0
58718,96,1119,112.02602,4,0
58719,96,1043,112.02602,5,0
58720,96,1422,112.02602,4,0
58721,96,950,112.026634,5,0
58722,96,1128,112.02727,5,0
58723,96,1113,112.02727,5,0
58724,96,2097,112.02874,5,0
58725,96,2175,112.029015,5,0
58726,653,1229,112.044395,4,0
58727,653,1253,112.04509,4,0
58728,653,1414,112.046875,2,0
58729,653,1165,112.047295,3,0
58730,653,1225,112.04752,3,0
58731,653,1957,112.04829,2,0
58732,653,1191,112.04884,3,0
58733,653,1927,112.08493,4,0
58734,653,1271,112.08493,4,0
58735,758,1215,112.136375,4,0
58736,195,1141,112.214005,3,0
58737,195,1271,112.21469,4,0
58738,58,1253,112.66567,4,0
58739,790,1237,112.687126,2,0
58740,790,1211,112.687126,4,0
58741,790,1231,112.687874,4,0
58742,790,1271,112.688805,3,0
58743,790,1202,112.688805,2,0
58744,790,1691,112.689384,1,0
58745,790,1621,112.68987,3,0
58746,790,1630,112.690414,1,0
58747,790,1968,112.69072,1,0
58748,790,1189,112.69182,4,0
58749,790,1124,112.69182,4,0
58750,790,1060,112.69182,5,0
58751,790,944,112.692085,3,0
58752,790,1043,112.692406,2,0
58753,790,1059,112.692406,4,0
58754,790,1201,112.69302,3,0
58755,790,993,112.69302,4,0
58756,790,958,112.69332,5,0
58757,790,1066,112.69332,3,0
58758,790,1165,112.69365,3,0
58759,790,1226,112.69453,2,0
58760,790,1180,112.6948,4,0
58761,790,1685,112.6948,4,0
58762,790,1489,112.69537,1,0
58763,790,1225,112.69537,4,0
58764,790,1064,112.696144,3,0
58765,790,1418,112.696144,3,0
58766,790,1218,112.6975,4,0
58767,790,1052,112.69751,3,0
58768,790,950,112.697754,4,0
58769,790,956,112.69804,3,0
58770,790,1054,112.698364,3,0
58771,790,1241,112.698364,5,0
58772,790,1192,112.698364,3,0
58773,790,1191,112.69882,4,0
58774,790,1216,112.69882,5,0
58775,790,1227,112.69882,4,0
58776,790,968,112.69925,2,0
58777,790,1959,112.69925,2,0
58778,790,1348,112.69925,3,0
58779,790,1217,112.69954,3,0
58780,790,953,112.699974,1,0
58781,790,1628,112.699974,4,0
58782,790,1094,112.699974,4,0
58783,790,1540,112.70066,3,0
58784,790,1705,112.70133,5,0
58785,790,1874,112.70133,2,0
58786,790,1768,112.704575,3,0
58787,790,1051,112.70492,3,0
58788,790,1415,112.70493,2,0
58789,790,1957,112.70649,2,0
58790,790,1178,112.70649,1,0
58791,790,2225,112.70649,5,0
58792,790,1871,112.70704,3,0
58793,790,2187,112.70704,1,0
58794,790,1869,112.70704,2,0
58795,790,1807,112.7076,4,0
58796,790,1971,112.70812,3,0
58797,790,1706,112.70812,3,0
58798,790,1183,112.70812,3,0
58799,790,1991,112.70812,4,0
58800,790,1769,112.70838,1,0
58801,790,2158,112.70865,1,0
58802,790,2108,112.71042,2,0
58803,790,1048,112.71062,2,0
58804,790,1354,112.71087,3,0
58805,790,1065,112.71116,2,0
58806,790,1311,112.71116,2,0
58807,790,1983,112.71116,2,0
58808,318,1212,112.79236,5,0
58809,318,1693,112.79237,4,0
58810,318,1237,112.79237,4,0
58811,318,1244,112.7931,4,0
58812,318,1283,112.79404,4,0
58813,318,1264,112.79443,4,0
58814,318,1269,112.79443,4,0
58815,318,1255,112.794945,4,0
58816,318,1841,112.79545,4,0
58817,318,1258,112.79611,5,0
58818,318,1835,112.79723,3,0
58819,318,1229,112.80059,3,0
58820,318,1250,112.80059,3,0
58821,318,1248,112.8006,2,0
58822,318,1232,112.8006,3,0
58823,318,1218,112.80102,4,0
58824,318,1227,112.80168,3,0
58825,318,1225,112.80168,4,0
58826,318,1043,112.80308,5,0
58827,318,1228,112.803635,4,0
58828,318,958,112.803635,5,0
58829,318,1070,112.80393,5,0
58830,318,957,112.80463,4,0
58831,318,1200,112.80463,5,0
58832,318,1955,112.80516,4,0
58833,935,1229,112.81395,5,0
58834,935,1256,112.81395,5,0
58835,935,1243,112.81534,4,0
58836,935,1124,112.81631,4,0
58837,935,944,112.8166,3,0
58838,935,1070,112.81685,4,0
58839,935,1200,112.81713,2,0
58840,935,1043,112.81713,3,0
58841,935,1226,112.81743,4,0
58842,935,1180,112.817696,5,0
58843,935,958,112.8179,5,0
58844,935,1060,112.818504,4,0
58845,935,1198,112.81872,4,0
58846,935,1685,112.81893,5,0
58847,935,1628,112.81944,4,0
58848,935,1224,112.81944,5,0
58849,935,1414,112.81993,4,0
58850,935,1217,112.81993,5,0
58851,935,952,112.81993,1,0
58852,935,1867,112.8204,4,0
58853,935,1064,112.82088,4,0
58854,935,1959,112.82088,4,0
58855,935,1419,112.821236,4,0
58856,935,1991,112.821236,3,0
58857,935,1225,112.8221,4,0
58858,935,1068,112.82251,4,0
58859,935,1758,112.822525,4,0
58860,935,1540,112.822525,4,0
58861,935,1563,112.82311,2,0
58862,935,1227,112.82365,4,0
58863,935,1061,112.824005,4,0
58864,935,1807,112.824005,5,0
58865,935,1348,112.824005,4,0
58866,935,1489,112.824455,4,0
58867,935,1877,112.824455,4,0
58868,935,1660,112.82595,4,0
58869,935,1091,112.82618,4,0
58870,935,1063,112.82676,3,0
58871,935,1789,112.827415,4,0
58872,521,1231,112.85602,3,0
58873,521,1211,112.85602,5,0
58874,521,1694,112.85619,3,0
58875,521,1201,112.8564,4,0
58876,521,1214,112.85664,3,0
58877,521,1243,112.857,3,0
58878,521,1965,112.85742,4,0
58879,521,1286,112.85758,3,0
58880,521,1691,112.857735,3,0
58881,521,1165,112.859825,4,0
58882,521,993,112.859825,4,0
58883,521,944,112.86013,2,0
58884,521,1124,112.86036,4,0
58885,521,1052,112.86036,5,0
58886,521,1043,112.86067,3,0
58887,521,1418,112.86087,3,0
58888,521,1064,112.86087,2,0
58889,521,1060,112.861145,4,0
58890,521,1189,112.861145,4,0
58891,521,950,112.86184,3,0
58892,521,968,112.862175,2,0
58893,521,1959,112.862175,3,0
58894,521,1051,112.86238,3,0
58895,521,1193,112.86238,3,0
58896,521,1068,112.86238,3,0
58897,521,1200,112.86256,3,0
58898,521,1955,112.86272,3,0
58899,521,1183,112.86293,3,0
58900,521,1191,112.86343,3,0
58901,521,1241,112.86361,3,0
58902,521,1706,112.863914,4,0
58903,521,1772,112.8641,2,0
58904,521,1216,112.8641,3,0
58905,521,1178,112.86471,3,0
58906,521,956,112.86493,2,0
58907,521,1094,112.86493,3,0
58908,521,1192,112.86513,4,0
58909,521,1540,112.86565,2,0
58910,521,1957,112.86586,3,0
58911,521,1149,112.86952,5,0
58912,521,1348,112.87164,2,0
58913,521,1956,112.87164,1,0
58914,521,2002,112.87166,1,0
58915,521,1090,112.87184,4,0
58916,521,1776,112.87221,2,0
58917,521,2187,112.87242,3,0
58918,521,1770,112.87261,1,0
58919,521,1769,112.8728,2,0
58920,521,1233,112.87676,3,0
58921,521,1685,112.879654,3,0
58922,521,1111,112.8805,4,0
58923,521,1463,112.8805,3,0
58924,521,1126,112.88102,3,0
58925,521,1370,112.88102,3,0
58926,521,1022,112.88132,4,0
58927,521,1417,112.88156,3,0
58928,521,965,112.88156,4,0
58929,521,1012,112.88214,3,0
58930,521,1138,112.8827,4,0
58931,521,1119,112.88322,4,0
58932,521,1039,112.8836,4,0
58933,521,955,112.8836,5,0
58934,521,1147,112.8836,4,0
58935,521,1134,112.88377,4,0
58936,521,1146,112.884094,3,0
58937,521,1116,112.884094,4,0
58938,521,951,112.88431,3,0
58939,521,1125,112.88522,3,0
58940,521,954,112.88522,4,0
58941,521,1171,112.88538,4,0
58942,521,1040,112.885864,3,0
58943,521,1115,112.885864,3,0
58944,521,1096,112.8863,4,0
58945,521,1511,112.88647,3,0
58946,521,1181,112.88647,3,0
58947,521,1131,112.88647,4,0
58948,521,1097,112.88668,2,0
58949,521,1153,112.88668,3,0
58950,521,1675,112.88686,3,0
58951,521,974,112.88686,3,0
58952,521,1689,112.88706,4,0
58953,521,1087,112.88728,3,0
58954,521,1099,112.88728,4,0
58955,521,1030,112.88894,3,0
58956,521,1172,112.88894,2,0
58957,521,1127,112.88944,4,0
58958,521,1129,112.88944,4,0
58959,521,966,112.89025,3,0
58960,521,1106,112.89089,3,0
58961,521,1323,112.89089,3,0
58962,521,1622,112.89126,3,0
58963,521,1145,112.89143,3,0
58964,521,999,112.89143,4,0
58965,521,1374,112.89226,4,0
58966,521,1336,112.89302,3,0
58967,521,2183,112.89302,3,0
58968,521,1117,112.89365,4,0
58969,521,1169,112.89365,4,0
58970,521,985,112.89365,5,0
58971,521,1366,112.89447,3,0
58972,521,1627,112.89464,3,0
58973,14,1262,112.939514,1,0
58974,711,1721,112.97367,4,0
58975,711,1288,112.97423,4,0
58976,711,2103,112.974464,5,0
58977,711,1215,112.975555,5,0
58978,679,1192,112.98477,3,0
58979,679,1427,112.98551,4,0
58980,679,1097,112.98551,4,0
58981,679,1026,112.98592,5,0
58982,679,971,112.98637,5,0
58983,679,993,112.986664,5,0
58984,679,1115,112.986664,5,0
58985,679,1300,112.98729,5,0
58986,679,1261,112.98729,5,0
58987,679,1117,112.98758,3,0
58988,679,951,112.9878,2,0
58989,679,1096,112.98836,2,0
58990,679,1112,112.98836,3,0
58991,679,1116,112.989075,5,0
58992,679,1470,112.989296,4,0
58993,679,1426,112.989586,5,0
58994,679,1463,112.98983,4,0
58995,679,1166,112.99007,5,0
58996,679,1007,112.99007,4,0
58997,679,1043,112.9905,3,0
58998,679,1366,112.99076,3,0
58999,679,1086,112.99103,2,0
59000,679,1474,112.99124,4,0
59001,679,1147,112.99168,3,0
59002,679,1124,112.9927,5,0
59003,679,1040,112.99294,3,0
59004,679,1013,112.99323,4,0
59005,679,1653,112.9938,4,0
59006,679,1075,112.9938,4,0
59007,679,1165,112.99431,4,0
59008,679,999,112.99431,4,0
59009,679,1127,112.99515,4,0
59010,679,1375,112.995415,4,0
59011,679,1362,112.995415,3,0
59012,679,1111,112.99565,5,0
59013,679,985,112.99622,4,0
59014,679,1139,112.99653,4,0
59015,679,1664,112.99654,3,0
59016,679,1038,112.99743,3,0
59017,679,1012,112.99743,4,0
59018,679,944,112.99743,3,0
59019,679,1233,112.99774,2,0
59020,679,1054,112.99774,3,0
59021,679,1531,112.999016,3,0
59022,679,1234,113.00058,4,0
59023,679,1670,113.00059,4,0
59024,679,1158,113.00103,3,0
59025,679,1016,113.00146,4,0
59026,679,1184,113.00277,3,0
59027,679,1359,113.003654,3,0
59028,679,1511,113.004036,2,0
59029,679,1064,113.00405,2,0
59030,679,1052,113.00432,3,0
59031,679,1006,113.01589,3,0
59032,869,1231,113.024315,3,0
59033,869,1185,113.025314,2,0
59034,869,1237,113.02594,3,0
59035,869,1255,113.02709,2,0
59036,869,1258,113.02803,3,0
59037,869,1180,113.032814,4,0
59038,869,1124,113.03374,3,0
59039,869,993,113.034515,4,0
59040,869,1059,113.034515,4,0
59041,869,1218,113.03503,4,0
59042,869,1225,113.035614,3,0
59043,869,1219,113.03671,4,0
59044,869,956,113.03807,3,0
59045,869,1183,113.04426,4,0
59046,869,1539,113.04426,3,0
59047,869,1241,113.04426,3,0
59048,869,968,113.04464,2,0
59049,869,1068,113.0458,3,0
59050,869,1069,113.04649,2,0
59051,869,1758,113.04694,1,0
59052,869,1227,113.04694,1,0
59053,869,958,113.04726,1,0
59054,869,1230,113.04788,2,0
59055,869,1789,113.04967,2,0
59056,869,2325,113.04967,3,0
59057,869,2106,113.050095,2,0
59058,869,1061,113.05125,1,0
59059,869,2004,113.051704,1,0
59060,869,2077,113.05249,1,0
59061,869,1419,113.053345,1,0
59062,869,1990,113.05395,2,0
59063,869,1699,113.056366,1,0
59064,869,1354,113.05692,4,0
59065,869,2075,113.05782,1,0
59066,869,2022,113.05916,2,0
59067,869,1639,113.05916,2,0
59068,869,1065,113.05961,3,0
59069,869,1253,113.06214,4,0
59070,869,1458,113.06214,5,0
59071,869,1957,113.06214,4,0
59072,869,1094,113.06214,5,0
59073,869,1043,113.06214,5,0
59074,869,1355,113.06214,5,0
59075,869,1212,113.06214,4,0
59076,869,1070,113.06214,5,0
59077,869,1192,113.06214,4,0
59078,869,1196,113.06214,4,0
59079,700,1124,113.064964,5,0
59080,700,971,113.067154,3,0
59081,700,1594,113.067154,4,0
59082,700,1116,113.06716,5,0
59083,700,1117,113.068886,4,0
59084,700,1112,113.068886,3,0
59085,700,993,113.06932,5,0
59086,700,1145,113.06932,3,0
59087,700,999,113.06932,3,0
59088,700,1165,113.06932,3,0
59089,700,1366,113.069824,4,0
59090,700,991,113.072975,4,0
59091,700,1041,113.072975,3,0
59092,700,1087,113.0734,4,0
59093,700,1123,113.0737,3,0
59094,700,1039,113.07407,4,0
59095,700,1016,113.07488,3,0
59096,700,1474,113.07488,4,0
59097,700,1111,113.07535,3,0
59098,700,1022,113.07535,3,0
59099,700,1261,113.07535,4,0
59100,318,1080,113.07803,4,0
59101,318,1198,113.07851,4,0
59102,318,1180,113.07873,5,0
59103,318,968,113.07925,5,0
59104,318,1571,113.07925,4,0
59105,318,1348,113.07971,2,0
59106,318,1401,113.08045,4,0
59107,318,1706,113.08087,3,0
59108,318,1957,113.08112,2,0
59109,318,1758,113.081345,3,0
59110,318,2103,113.08178,5,0
59111,318,1191,113.08178,3,0
59112,318,1809,113.08178,4,0
59113,318,1451,113.08178,4,0
59114,318,1991,113.08207,4,0
59115,318,1807,113.08243,2,0
59116,318,1064,113.082664,1,0
59117,318,1966,113.083115,2,0
59118,318,967,113.08359,4,0
59119,318,1419,113.08396,4,0
59120,318,1048,113.08396,1,0
59121,318,2063,113.08444,3,0
59122,318,1877,113.08648,4,0
59123,318,1591,113.08824,5,0
59124,318,1366,113.088554,5,0
59125,318,1635,113.088554,4,0
59126,318,999,113.088554,3,0
59127,318,1117,113.08889,4,0
59128,318,1007,113.08889,4,0
59129,318,1137,113.08889,5,0
59130,318,951,113.08919,4,0
59131,318,1077,113.089455,5,0
59132,318,1151,113.089745,4,0
59133,318,1208,113.089745,4,0
59134,318,993,113.09012,2,0
59135,318,1600,113.09012,5,0
59136,318,1417,113.090645,4,0
59137,318,1130,113.090645,4,0
59138,318,1785,113.090645,2,0
59139,318,955,113.09126,4,0
